"id","code","name"
235,"015401","RESECCION DE TUMOR O LESION DE LA BASE DEL CRANEO FOSA POSTERIOR, VIA EXTREMO LATERAL"
236,"015402","RESECCION DE TUMOR O LESION DE LA BASE DEL CRANEO FOSA POSTERIOR, VIA FRONTO ORBITO ETMOIDAL"
237,"015403","RESECCION DE TUMOR O LESION DE LA BASE DEL CRANEO FOSA POSTERIOR, VIA SUBTEMPORAL PREAURICULAR INFRATEMPORAL Y CERVICOTOMIA TRANSMANDIBULAR"
238,"036101","LISIS O RESECCION DE ADHERENCIAS EXTRADURALES EN MEDULA ESPINAL O RAICES DE NERVIOS ESPINALES VIA ABIERTA"
239,"036102","LISIS O RESECCION DE ADHERENCIAS EXTRADURALES EN MEDULA ESPINAL O RAICES DE NERVIOS ESPINALES VIA ENDOSCOPICA"
240,"036103","LISIS O RESECCION DE ADHERENCIAS EXTRADURALES EN MEDULA ESPINAL O RAICES DE NERVIOS ESPINALES VIA PERCUTANEA"
241,"037101","DERIVACION SIRINGO PERITONEAL O RETROPERITONEAL"
242,"037201","DERIVACION SIRINGO SUBDURAL ESPINAL VIA ABIERTA"
243,"015404","RESECCION DE TUMOR O LESION DE LA BASE DEL CRANEO FOSA POSTERIOR, VIA TRANSORAL"
244,"015405","RESECCION DE TUMOR O LESION DE LA BASE DEL CRANEO FOSA POSTERIOR, VIA MAXILOTOMIA EXTENDIDA"
245,"015406","RESECCION DE TUMOR O LESION DE LA BASE DEL CRANEO FOSA POSTERIOR, VIA TRANSLABERINTICA"
246,"015407","RESECCION DE TUMOR O LESION DE LA BASE DEL CRANEO FOSA POSTERIOR, VIA TRANSCOCLEAR"
247,"015408","RESECCION DE TUMOR O LESION DE LA BASE DEL CRANEO FOSA POSTERIOR, VIA FOSA MEDIA"
248,"037202","DERIVACION SIRINGO SUBDURAL ESPINAL VIA PERCUTANEA"
249,"037301","DERIVACION LUMBO PERITONEAL"
250,"037302","DERIVACION LUMBO RETROPERITONEAL"
251,"037401","DERIVACION Y DRENAJE LUMBAR EXTERNA"
252,"037501","DERIVACION SIRINGO PLEURAL ESPINAL"
253,"038100","INYECCIONES NEUROLITICAS SUBARACNOIDEAS SOD"
254,"015409","RESECCION DE TUMOR O LESION DE LA BASE DEL CRANEO FOSA POSTERIOR, VIA SUBOCCIPITAL RETROMASTOIDEA"
255,"015410","RESECCION DE TUMOR O LESION DE LA BASE DEL CRANEO FOSA POSTERIOR"
256,"015411","RESECCION DE TUMOR O LESION DE LA BASE DEL CRANEO FOSA POSTERIOR VIA ENDONASAL (EXTENDIDA)"
257,"015412","RESECCION DE TUMOR O LESION DE LA BASE DEL CRANEO FOSA POSTERIOR VIA TRANSTUBERCULOYUGULAR O TRANSCONDILAR"
258,"015501","TOMA DE INJERTO OSEO DE CRANEO"
259,"015502","RESECCION DE TEJIDO CRANEAL"
260,"038200","NEUROLISIS DE RAICES ESPINALES SOD"
261,"039001","INSERCION DE CATETER EPIDURAL EN CANAL ESPINAL PARA INFUSION DE SUSTANCIA TERAPEUTICA O PALIATIVA"
262,"039002","INSERCION DE CATETER EPIDURAL EN CANAL ESPINAL CON PUERTO DE ENTRADA IMPLANTABLE PARA INFUSION DE SUSTANCIA TERAPEUTICA O PALIATIVA"
263,"039003","INSERCION DE CATETER SUBARACNOIDEO EN CANAL ESPINAL PARA INFUSION DE SUSTANCIA TERAPEUTICA O PALIATIVA"
264,"039004","INSERCION DE CATETER SUBARACNOIDEO EN CANAL ESPINAL CON PUERTO DE ENTRADA IMPLANTABLE PARA INFUSION DE SUSTANCIA TERAPEUTICA O PALIATIVA"
265,"016101","RESECCION TUMOR DE MENINGE CEREBRAL, POR CRANEOTOMIA"
266,"016102","RESECCION TUMOR DE MENINGE CEREBRAL, POR CRANIECTOMIA CON DUROPLASTIA Y CRANEOPLASTIA"
267,"016103","RESECCION DE TUMORES EN MENINGES CEREBRALES"
268,"016201","RESECCION TUMOR DE LA HOZ, POR CRANEOTOMIA Y PLASTIA"
269,"016202","RESECCION TUMORES DE LA HOZ"
270,"016301","RESECCION TUMOR DEL TENTORIO, POR CRANEOTOMIA"
271,"039101","INYECCION DE ANESTESICO EN EL CANAL ESPINAL"
272,"039102","INYECCION DE OTRA SUSTANCIA TERAPEUTICA EN EL CANAL ESPINAL"
273,"039201","NEUROLISIS DEL GANGLIO DE GASSER O ESFENOPALATINO POR RADIOFRECUENCIA"
274,"039202","NEUROLISIS DE CADENA SIMPATICA POR RADIOFRECUENCIA"
275,"039203","NEUROLISIS DE NERVIOS ESPINALES POR RADIOFRECUENCIA"
276,"039204","NEUROLISIS DE NERVIOS PERIFERICOS POR RADIOFRECUENCIA"
277,"016302","RESECCION TUMORES DEL TENTORIO"
278,"016401","DRENAJE DE QUISTE ARACNOIDEO GUIADO POR ESTEREOTAXIA"
279,"016402","RESECCION DE OTRA LESION DE MENINGE CEREBRAL"
280,"017001","DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA"
281,"017002","DRENAJE DE COLECCIONES INTRACEREBRALES, GUIADO POR ESTEREOTAXIA"
282,"017003","DRENAJE DE COLECCIONES INTRACEREBRALES, POR PUNCION DIRIGIDA"
283,"039304","IMPLANTACION DE ELECTRODOS DE NEUROESTIMULACION ESPINAL POR LAMINECTOMIA"
284,"039305","IMPLANTACION DE ELECTRODOS DE NEUROESTIMULACION ESPINAL POR LAPAROSCOPIA"
285,"039306","IMPLANTACION DE ELECTRODOS DE NEUROESTIMULACION ESPINAL VIA PERCUTANEA"
286,"039307","IMPLANTACION DE NEUROESTIMULADOR ESPINAL VIA ABIERTA"
287,"039308","IMPLANTACION DE NEUROESTIMULADOR ESPINAL POR LAMINECTOMIA"
288,"039309","IMPLANTACION DE NEUROESTIMULADOR ESPINAL VIA PERCUTANEA"
289,"039310","IMPLANTACION DE NEUROESTIMULADOR ESPINAL POR LAPAROSCOPIA"
290,"039401","RETIRO DE ELECTRODOS O RECEPTOR DE NEUROESTIMULACION ESPINAL"
291,"039500","PARCHE HEMATICO EPIDURAL EN CANAL ESPINAL SOD"
292,"039601","PROGRAMACION O REPROGRAMACION DE ESTIMULADOR ELECTRICO NO CARDIACO"
293,"039700","REEMPLAZO, IRRIGACION O REVISION DE DERIVACION ESPINAL SOD"
294,"039800","RETIRO DE DERIVACION ESPINAL SOD"
295,"017004","DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL"
296,"017005","DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, GUIADO POR ESTEREOTAXIA"
297,"017006","DRENAJE DE COLECCIONES INTRACEREBRALES"
298,"017201","RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA"
299,"017202","RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA OSTEOPLASTICA"
300,"017203","RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA GUIADA POR ESTEREOTAXIA"
301,"039901","REVISION DE ELECTRODOS O RECEPTORES DE NEUROESTIMULACION ESPINAL"
302,"040001","RESECCION DE LESION DE NERVIO DEL CONDUCTO AUDITIVO INTERNO VIA RETROLABERINTICA"
303,"040002","RESECCION DE LESION DE NERVIO DEL CONDUCTO AUDITIVO INTERNO VIA FOSA MEDIA"
304,"040003","RESECCION DE LESION DE NERVIO DEL CONDUCTO AUDITIVO INTERNO VIA SUBOCCIPITAL O RETROSIGMOIDEA"
305,"040004","RESECCION DE LESION DE NERVIO DEL CONDUCTO AUDITIVO INTERNO VIA TRANSLABERINTICA"
306,"040005","RESECCION DE LESION DE NERVIO DEL CONDUCTO AUDITIVO INTERNO VIA TRANSOTICA O TRANSCOCLEAR"
307,"017204","RESECCION DE TUMOR SUPRATENTORIAL HEMISFERICO, CON ESTIMULACION CORTICAL"
308,"017205","RESECCION VOLUMETRICA DE TUMOR SUPRATENTORIAL HEMISFERICO, CON ESTEREOTAXIA"
309,"017206","RESECCION DE TUMORES SUPRATENTORIALES HEMISFERICOS"
310,"017209","DRENAJE DE QUISTE TUMORAL SUPRATENTORIAL"
311,"017301","RESECCION TUMOR INTRACEREBELOSO, POR CRANEOTOMIA SUBOCCIPITAL"
312,"017302","RESECCION TUMORES INFRATENTORIALES HEMISFERICOS"
313,"040201","SECCION DE NERVIO TRIGEMINO POR CRANEOTOMIA"
314,"040301","SECCION DE NERVIO LARINGEO RECURRENTE"
315,"040302","SECCION DE OTRO NERVIO CRANEAL"
316,"040500","GANGLIONECTOMIA DE GASER SOD"
317,"040601","IMPLANTACION DE NEUROESTIMULADOR DE NERVIO VAGO"
318,"040602","IMPLANTACION DE NEUROESTIMULADOR DE OTRO NERVIO CRANEAL"
319,"017303","DRENAJE DE QUISTE TUMORAL INFRATENTORIAL"
320,"017401","RESECCION DE LESION O TUMOR DE LINEA MEDIA SUPRATENTORIAL POR CRANEOTOMIA"
321,"017403","RESECCION DE LESION O TUMOR DE LINEA MEDIA SUPRATENTORIALES VIA ENDOSCOPICA"
322,"017404","RESECCION DE LESION O TUMOR DE LA REGION PINEAL VIA SUPRATENTORIAL"
323,"017405","RESECCION DE LESION O TUMOR DE LA REGION PINEAL VIA INFRATENTORIAL"
324,"017406","RESECCION DE LESION O TUMOR DE LA REGION PINEAL VIA ENDOSCOPICA"
325,"040603","IMPLANTACION DE NEUROESTIMULADOR DE NERVIO PERIFERICO"
326,"040604","SUSTITUCION DE NEUROESTIMULADOR DE NERVIO VAGO"
327,"040605","SUSTITUCION DE NEUROESTIMULADOR DE OTRO NERVIO CRANEAL"
328,"040606","RETIRO DE NEUROESTIMULADOR DE NERVIO VAGO"
329,"040607","RETIRO DE NEUROESTIMULADOR DE OTROS NERVIOS CRANEALES"
330,"040608","RETIRO DE NEUROESTIMULADOR NERVIOS PERIFERICOS"
331,"040609","COLOCACION DE ELECTRODO TRANSITORIO PARA ESTIMULACION DE NERVIO PERIFERICO"
332,"040701","RESECCION DE TUMOR PRIMARIO DEL NERVIO OPTICO, POR CRANEOTOMIA SUBFRONTAL"
333,"040702","RESECCION DE TUMOR PRIMARIO DEL NERVIO OPTICO, POR ORBITOTOMIA LATERAL"
334,"040703","ESCISION RESECCION DE NERVIO CRANEAL O PERIFERICO"
335,"040704","NEURECTOMIA DEL NERVIO TRIGEMINAL, POR CRANEOTOMIA DE FOSA MEDIA"
336,"040705","NEURECTOMIA DE NERVIO PERIFERICO EN CABEZA O CUELLO"
337,"017501","RESECCION DE TUMOR DE LINEA MEDIA INFRATENTORIAL, EXTRA AXIAL, POR CRANEOTOMIA SUBOCCIPITAL"
338,"017502","RESECCION DE TUMOR DE LINEA MEDIA INFRATENTORIAL, EXTRA AXIAL, POR CRANEOTOMIA GUIADA POR ESTEREOTAXIA"
339,"017504","RESECCION DE LESIONES EXOFITICAS SOLIDAS EN TRONCO CEREBRAL (EXTRA AXIALES), POR CRANEOTOMIA SUBOCCIPITAL"
340,"017505","RESECCION DE LESIONES EXOFITICAS SOLIDAS EN TRONCO CEREBRAL (EXTRA AXIALES), POR CRANEOTOMIA DE FOSA MEDIA"
341,"017508","RESECCION DE LESIONES SOLIDAS O QUISTICAS INTRAAXIALES (TRONCO CEREBRAL), POR CRANEOTOMIA SUBOCCIPITAL"
342,"040712","RESECCION DE TUMOR DE NERVIO EN MUÑON (DE AMPUTACION O HERIDA) O EN PLEJO"
343,"040713","NEURECTOMIA DE OTRO NERVIO PERIFERICO VIA ABIERTA"
344,"040714","NEURECTOMIA DE OTRO NERVIO PERIFERICO VIA ENDOSCOPICA"
345,"040715","RESECCION DE TUMOR BENIGNO DE NERVIO EN BRAZO VIA ABIERTA"
346,"040716","RESECCION DE TUMOR MALIGNO DE NERVIO EN BRAZO VIA ABIERTA"
347,"040717","RESECCION DE TUMOR BENIGNO DE NERVIO EN ANTEBRAZO VIA ABIERTA"
348,"040718","RESECCION DE TUMOR MALIGNO DE NERVIO EN ANTEBRAZO VIA ABIERTA"
349,"040719","RESECCION DE TUMOR BENIGNO DE NERVIO EN MANO O DEDOS VIA ABIERTA"
350,"040720","RESECCION DE TUMOR MALIGNO DE NERVIO EN MANO O DEDOS VIA ABIERTA"
351,"040721","RESECCION DE TUMOR BENIGNO DE NERVIO EN MUSLO VIA ABIERTA"
352,"040722","RESECCION DE TUMOR MALIGNO DE NERVIO EN MUSLO VIA ABIERTA"
353,"040723","NEURECTOMIA O RESECCION DE TUMOR BENIGNO EN HUECO POPLITEO VIA ABIERTA"
354,"017509","RESECCION DE LESIONES SOLIDAS O QUISTICAS INTRAAXIALES (TRONCO CEREBRAL), POR CRANEOTOMIA SUBTEMPORAL"
355,"017601","RESECCION DE LESIONES VENTRICULARES SUPRATENTORIALES, POR CRANEOTOMIA"
356,"017603","RESECCION DE LESIONES VENTRICULARES SUPRATENTORIALES, POR ENDOSCOPIA"
357,"017701","RESECCION DE LESIONES VENTRICULARES INFRATENTORIALES, POR CRANEOTOMIA SUBOCCIPITAL"
358,"017702","RESECCION DE LESIONES VENTRICULARES INFRATENTORIALES, POR ENDOSCOPIA"
359,"017801","RESECCION DE LESIONES INTRAVENTRICULARES DE LINEA MEDIA POR CRANEOTOMIA"
360,"040724","NEURECTOMIA O RESECCION DE TUMOR MALIGNO EN HUECO POPLITEO VIA ABIERTA"
361,"040725","RESECCION DE TUMOR BENIGNO DE NERVIO EN PIERNA VIA ABIERTA"
362,"040726","RESECCION DE TUMOR MALIGNO DE NERVIO EN PIERNA VIA ABIERTA"
363,"040727","RESECCION DE TUMOR BENIGNO DE NERVIO EN TOBILLO VIA ABIERTA"
364,"040728","RESECCION DE TUMOR MALIGNO DE NERVIO EN TOBILLO VIA ABIERTA"
365,"040729","RESECCION DE TUMOR BENIGNO DE NERVIO EN PIE VIA ABIERTA"
366,"017802","RESECCION DE LESIONES INTRAVENTRICULARES DE LINEA MEDIA"
367,"017803","RESECCION DE LESIONES INTRAVENTRICULARES DE LINEA MEDIA VIA ENDOSCOPICA"
368,"017806","DRENAJE DE QUISTE TUMORAL DE LINEA MEDIA INTRAVENTRICULAR POR CRANEOTOMIA"
369,"017807","DRENAJE DE QUISTE TUMORAL DE LINEA MEDIA INTRAVENTRICULAR VIA ENDOSCOPICA"
370,"018103","HEMISFERECTOMIA CEREBRAL ANATOMICA POR CRANEOTOMIA"
371,"018104","HEMISFERECTOMIA CEREBRAL FUNCIONAL POR CRANEOTOMIA"
372,"040730","TOMA DE INJERTO DE NERVIO PERIFERICO"
373,"040731","RESECCION DE TUMOR MALIGNO DE NERVIO EN PIE VIA ABIERTA"
374,"040732","NEURECTOMIA SUPRASELECTIVA INTRAESPINAL"
375,"041101","BIOPSIA NERVIO PERIFERICO (SUPERFICIAL O PROFUNDO), VIA PERCUTANEA"
376,"041102","BIOPSIA (PERCUTANEA) (AGUJA) DE NERVIO O GANGLIO CRANEAL O PERIFERICO"
377,"041200","BIOPSIA ABIERTA DE NERVIO O GANGLIO PERIFERICO SOD"
378,"042101","RIZOTOMIA DE NERVIO TRIGEMINAL, POR CRANEOTOMIA SUBOCCIPITAL"
379,"042102","RIZOTOMIA DE NERVIO XI, POR CRANEOTOMIA SUBOCCIPITAL"
380,"042103","RIZOTOMIA DE NERVIO CRANEAL"
381,"042201","NEUROLISIS DE NERVIO XI, POR AMIGDALECTOMIA ESTEREOTACTICA"
382,"042202","NEUROLISIS DE NERVIO VIDIANO POR ELECTROCOAGULACION O ESCISION"
383,"042204","NEUROLISIS DE NERVIO FACIAL"
384,"018105","HEMISFERECTOMIA CEREBRAL FUNCIONAL VIA ENDOSCOPICA"
385,"018106","HEMISFEROTOMIA CEREBRAL POR CRANEOTOMIA"
386,"018107","HEMISFEROTOMIA CEREBRAL VIA ENDOSCOPICA"
387,"018201","HEMISFERECTOMIA CEREBELOSA POR CRANEOTOMIA SUBOCCIPITAL"
388,"018202","HEMISFERECTOMIA CEREBELOSA"
389,"019101","LOBECTOMIA POR CRANEOTOMIA"
390,"019201","LOBECTOMIA POR CRANIECTOMIA"
391,"020105","CORRECCION DE CRANEO ESTENOSIS CON ALTERACION CRANEO FACIAL COMPLEJA, POR CRANEOTOMIA"
392,"020106","CORRECCION DE CRANEO ESTENOSIS CON ALTERACION CRANEO FACIAL COMPLEJA, CON AVANCE FRONTO-ORBITARIO"
393,"020107","CORRECCION DE CRANEO ESTENOSIS CON ALTERACION CRANEO FACIAL COMPLEJA, CON AVANCE FRONTO NASAL (LEFORT III)"
394,"020108","CORRECCION DE CRANEO ESTENOSIS CON ALTERACION CRANEO FACIAL COMPLEJA, CON AVANCE FRONTO MAXILAR (LEFORT II)"
395,"042205","NEUROLISIS DE OTRO NERVIO CRANEAL"
396,"042310","NEUROLISIS DE NERVIO EN BRAZO VIA ABIERTA"
397,"042311","NEUROLISIS DE NERVIO EN BRAZO VIA ENDOSCOPICA"
398,"042312","NEUROLISIS DE NERVIO EN ANTEBRAZO VIA ABIERTA"
399,"042313","NEUROLISIS DE NERVIO EN ANTEBRAZO VIA ENDOSCOPICA"
400,"042314","NEUROLISIS EN NERVIO DE MANO VIA ABIERTA"
401,"020109","APERTURA DE SUTURA CRANEAL"
402,"020110","CORRECCION DE CRANEO ESTENOSIS MULTIPLE CON BRAQUICEFALIA CON AVANCE FRONTO ORBITARIO POR CRANIECTOMIA"
403,"020111","CORRECCION DE CRANEO ESTENOSIS MULTIPLE CON BRAQUICEFALIA CON AVANCE FRONTO ORBITARIO VIA ENDOSCOPICA"
404,"020112","CORRECCION DE ASIMETRIA CRANEANA"
405,"020201","ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION"
406,"020202","DESBRIDAMIENTO DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO"
407,"042315","NEUROLISIS DE NERVIOS EN DEDOS DE MANO VIA ABIERTA"
408,"042316","NEUROLISIS DE NERVIO EN MUSLO VIA ABIERTA"
409,"042317","NEUROLISIS DE NERVIO EN MUSLO VIA ENDOSCOPICA"
410,"042318","NEUROLISIS DE NERVIO EN HUECO POPLITEO VIA ABIERTA"
411,"042319","NEUROLISIS DE NERVIO EN PIERNA VIA ABIERTA"
412,"042320","NEUROLISIS DE NERVIO EN PIERNA VIA ENDOSCOPICA"
413,"042321","NEUROLISIS DE NERVIO EN TOBILLO VIA ABIERTA"
414,"042322","NEUROLISIS DE NERVIO EN TOBILLO VIA ENDOSCOPICA"
415,"042323","NEUROLISIS DE NERVIO EN PIE EXCEPTO DEDO DE PIE VIA ABIERTA"
416,"042324","NEUROLISIS DE NERVIO EN DEDO DE PIE VIA ABIERTA"
417,"042325","NEUROLISIS DE OTRO NERVIO PERIFERICO VIA ABIERTA"
418,"042326","NEUROLISIS DE OTRO NERVIO PERIFERICO VIA ENDOSCOPICA"
419,"020203","REDUCCION DE FRACTURA CRANEAL (HUNDIMIENTO SIN COMPROMISO DE DURA) CON ESQUIRLECTOMIA Y CRANEOPLASTIA"
420,"020204","REDUCCION DE FRACTURA COMPUESTA (CONMINUTA) DE CRANEO, CON PLASTIA DURAL Y LIMPIEZA HEMOSTASIA CEREBRAL (DESBRIDAMIENTO) EN UN SOLO TIEMPO"
421,"020205","ELEVACION DE FRAGMENTOS DE FRACTURA DE CRANEO"
422,"020206","REDUCCION DE FRACTURA CRANEAL VIA ENDOSCOPICA"
423,"020401","CORRECCION DE DEFECTO OSEO PRE-EXISTENTE POR CRANEOPLASTIA, CON INJERTO AUTOLOGO O HETEROLOGO"
424,"043001","ANASTOMOSIS DE NERVIO FACIAL"
425,"043002","ANASTOMOSIS DE NERVIO CRANEAL"
426,"043101","NEURORRAFIA DE NERVIO PERIFERICO"
427,"043102","NEURORRAFIA DE NERVIO DENTARIO"
428,"043103","NEURORRAFIA DE NERVIO EN BRAZO"
429,"043104","NEURORRAFIA DE NERVIO EN ANTEBRAZO"
430,"043105","NEURORRAFIA DE NERVIO EN MANO"
431,"020402","INJERTO OSEO EN CRANEO"
432,"020501","INSERCION O SUSTITUCION DE DISPOSITIVO DE FIJACION U OSTEOSINTESIS EN CRANEO"
433,"020502","RECONSTRUCCION PROTESICA DE BOVEDA CRANEAL CON DISPOSITIVOS DE FIJACION U OSTEOSINTESIS"
434,"020503","RECONSTRUCCION PROTESICA DE UNION CRANEOFACIAL CON DISPOSITIVOS DE FIJACION U OSTEOSINTESIS"
435,"020601","CORRECCION DISPLASIA FIBROSA POR CRANEOPLASTIA"
436,"020602","OSTEOPLASTIA CRANEAL"
437,"020701","EXTRACCION O SUSTITUCION DE DISPOSITIVO DE FIJACION U OSTEOSINTESIS EN CRANEO"
438,"021101","CORRECCION DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, POR CRANEOTOMIA"
439,"021102","CORRECCION DE DESGARRO DURAL POST TRAUMATICO EN BOVEDA CRANEANA, CON PLASTIA DURAL"
440,"021103","CORRECCION DE DESGARRO DURAL EN BASE DE CRANEO, POR CRANEOTOMIA"
441,"021104","CORRECCION DE DESGARRO DURAL EN BASE DE CRANEO, CON PLASTIA AUTOLOGA O HETEROLOGA, POR CRANEOTOMIA"
442,"021105","SUTURA SIMPLE DE DURAMADRE CEREBRAL"
443,"021106","PLASTIA DURAL CON INJERTO"
444,"021201","CORRECCION FISTULA LCR EN BOVEDA CRANEANA, POR CRANEOTOMIA Y CRANEOPLASTIA"
445,"021202","CORRECCION FISTULA LCR EN BOVEDA CRANEANA, POR DUROPLASTIA"
446,"021203","CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR, VIA SUBFRONTAL"
447,"021204","CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR, VIA TRANSESFENOIDAL"
448,"021205","CORRECCION FISTULA LCR EN BASE DE CRANEO ANTERIOR, VIA ENDOSCOPICA TRANSNASAL"
449,"021206","CORRECCION FISTULA LCR EN BASE DE CRANEO MEDIO, POR CRANIECTOMIA"
450,"021207","CORRECCION FISTULA LCR EN BASE DE CRANEO MEDIO, VIA TRANSESFENOIDAL"
451,"021208","CORRECCION FISTULA LCR EN BASE DE CRANEO POSTERIOR, VIA SUBOCCIPITAL"
452,"021209","CORRECCION DE MENINGOCELE, POR CRANIECTOMIA"
453,"021210","CORRECCION DE MENINGOCELE, CON CRANEOPLASTIA"
454,"021211","CORRECCION DE MENINGOCELE DE FOSA ANTERIOR, POR CRANIECTOMIA Y PLASTIA DE MENINGE"
455,"021212","CORRECCION DE MENINGOCELE DE FOSA ANTERIOR, CON AVANCE FRONTO ORBITARIO Y PLASTIA DE MENINGE"
456,"021213","CORRECCION DE MENINGOCELE DE FOSA ANTERIOR, VIA TRANSNASAL ENDOSCOPICA"
457,"021214","CORRECCION DE MENINGOENCEFALOCELE POR CRANIECTOMIA CON PLASTIA DE MENINGE Y CRANEOPLASTIA"
458,"021215","REPARACION DE MENINGE CEREBRAL"
459,"021216","CORRECCION FISTULA LCR EN BASE DE CRANEO MEDIO VIA TRANSESFENOIDAL ENDOSCOPICA"
460,"021301","RECONSTRUCCION DE LA BASE DEL CRANEO FOSA ANTERIOR VIA CRANEAL"
461,"021302","RECONSTRUCCION DE LA BASE DEL CRANEO FOSA ANTERIOR VIA ENDONASAL ENDOSCOPICA"
462,"021303","RECONSTRUCCION DE LA BASE DEL CRANEO FOSA MEDIA VIA CRANEAL"
463,"021304","RECONSTRUCCION DE LA BASE DEL CRANEO FOSA MEDIA VIA ENDONASAL ENDOSCOPICA"
464,"021305","RECONSTRUCCION DE LA BASE DEL CRANEO FOSA POSTERIOR VIA CRANEAL"
465,"021306","RECONSTRUCCION DE LA BASE DEL CRANEO FOSA VIA ENDONASAL ENDOSCOPICA"
466,"021307","RECONSTRUCCION DE LA BOVEDA DEL CRANEO UNILATERAL"
467,"021308","RECONSTRUCCION DE LA BOVEDA DEL CRANEO BILATERAL"
468,"022101","DERIVACION DE VENTRICULO A CISTERNA MAGNA"
469,"022102","CRANEOSTOMIA CON FENESTRACION ENDOSCOPICA"
470,"022103","CRANEOSTOMIA CON FENESTRACION ESTEREOTACTICA"
471,"022105","TERCER VENTRICULOSTOMIA VIA ENDOSCOPICA"
472,"022106","DERIVACION VENTRICULOSUBGALEAL"
473,"022201","COLOCACION DE CATETER VENTRICULAR AL EXTERIOR"
474,"022202","DERIVACION VENTRICULAR A ESPACIO SUBARACNOIDEO CERVICAL"
475,"022203","VENTRICULOSTOMIA EXTERNA"
476,"022401","COLOCACION DE CATETER VENTRICULO PERITONEAL SIN VALVULA POR CRANEOTOMIA"
477,"022402","COLOCACION DE CATETER VENTRICULO PERITONEAL CON VALVULA POR CRANEOTOMIA"
478,"022403","COLOCACION DE CATETER VENTRICULO PERITONEAL SIN VALVULA VIA ENDOSCOPICA"
479,"022404","COLOCACION DE CATETER VENTRICULO PERITONEAL CON VALVULA VIA ENDOSCOPICA"
480,"023201","DERIVACION VENTRICULOATRIAL"
481,"023402","DERIVACION CISTO PERITONEAL (QUISTE VENTRICULAR A PERITONEO)"
482,"023403","DERIVACION VENTRICULAR A CAVIDAD Y ORGANOS ABDOMINALES"
483,"023404","DERIVACION VENTRICULAR A CAVIDAD U OTROS ORGANOS"
484,"024100","IRRIGACION DE DERIVACION VENTRICULAR SOD"
485,"024201","REEMPLAZO PARCIAL DE DERIVACION"
486,"024202","REEMPLAZO TOTAL DE DERIVACION"
487,"024203","SUSTITUCION DE DERIVACION VENTRICULAR"
488,"024300","RETIRO DE DERIVACION SOD"
489,"025000","IMPLANTE DE CATETER (INTRAVENTRICULAR, INTRACISTICO) CON RESERVORIO SUBCUTANEO SOD"
490,"028100","LISIS DE ADHERENCIAS CORTICALES SOD"
491,"028201","IMPLANTACION DE CATETER INTRACEREBRAL"
492,"028202","IMPLANTACION DE DISPOSITIVO EXTRADURAL"
493,"028203","IMPLANTACION DE DISPOSITIVO INTRACEREBRAL (ELECTRODOS O TRASDUCTORES)"
494,"028302","COLOCACION DE ELECTRODO EPIDURAL TRANSITORIO"
495,"028303","IMPLANTACION DE ELECTRODO INTRACRANEAL PROFUNDO"
496,"028304","IMPLANTACION DE RECEPTOR ELECTROENCEFALOGRAFICO POR TREPANACION"
497,"028305","INSERCION DE REJILLA SUBDURAL"
498,"028307","IMPLANTACION DE ELECTRODO PARA ESTIMULACION CEREBRAL POR CRANEOTOMIA"
499,"028308","IMPLANTACION DE ELECTRODO PARA ESTIMULACION CEREBRAL PROFUNDA POR ESTEREOTAXIA"
500,"028309","IMPLANTACION DE ELECTRODO SUBDURAL POR CRANEOTOMIA"
501,"028310","IMPLANTACION DE ELECTRODO SUBDURAL POR ESTEREOTAXIA"
502,"028311","IMPLANTACION DE ELECTRODO EPIDURAL (PERMANENTE)"
503,"043106","NEURORRAFIA DE NERVIO COLATERAL EN DEDO DE MANO"
504,"043107","NEURORRAFIA DE NERVIO EN MUSLO"
505,"043108","NEURORRAFIA DE NERVIO EN PIERNA"
506,"043109","NEURORRAFIA DE NERVIO EN PIE"
507,"044101","DESCOMPRESION NEUROVASCULAR DE NERVIO TRIGEMINAL, POR CRANEOTOMIA SUBOCCIPITAL"
508,"044102","DESCOMPRESION DE RAIZ DE NERVIO TRIGEMINO"
509,"044201","DESCOMPRESION INTRACANALICULAR DE NERVIO OPTICO, POR CRANEOTOMIA"
510,"044202","DESCOMPRESION INTRACANALICULAR DE NERVIO OPTICO, VIA TRANSNASAL ENDOSCOPICA"
511,"044203","DESCOMPRESION NEUROVASCULAR DE NERVIOS CRANEALES BAJOS (IX X XI XII)"
512,"044204","DESCOMPRESION NEUROVASCULAR DE NERVIO ACUSTICO VESTIBULAR"
513,"044205","DESCOMPRESION INTRACANALICULAR DE NERVIO FACIAL"
514,"044206","DESCOMPRESION NEUROVASCULAR DE NERVIO FACIAL, POR CRANEOTOMIA SUBOCCIPITAL"
